id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
101782,Super Saiyan Gohan (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101783,Super Saiyan Gohan (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101784,Super Saiyan Gohan (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101791,Super Saiyan Trunks (Future) & Mai (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101792,Super Saiyan Trunks (Future) & Mai (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101793,Super Saiyan Trunks (Future) & Mai (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101794,Super Saiyan Trunks (Future) & Mai (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101801,Goku Black [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101802,Goku Black [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101803,Goku Black [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101804,Goku Black [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101814,Goku Black (Super Saiyan Rosé) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101821,Jiren [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101822,Jiren [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101823,Jiren [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101824,Jiren [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101831,Demon Goddess Towa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101832,Demon Goddess Towa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101833,Demon Goddess Towa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101834,Demon Goddess Towa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101841,Super Saiyan 4 Vegito (Xeno) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101842,Super Saiyan 4 Vegito (Xeno) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101843,Super Saiyan 4 Vegito (Xeno) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101844,Super Saiyan 4 Vegito (Xeno) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101851,Super Saiyan 4 Broly [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101852,Super Saiyan 4 Broly [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101853,Super Saiyan 4 Broly [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101854,Super Saiyan 4 Broly [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101861,Demigra (Makyouka Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101862,Demigra (Makyouka Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101863,Demigra (Makyouka Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101864,Demigra (Makyouka Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101871,Black Masked Saiyan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101872,Black Masked Saiyan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101873,Black Masked Saiyan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101874,Black Masked Saiyan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101881,Dark Masked King [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101882,Dark Masked King [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101883,Dark Masked King [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101884,Dark Masked King [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101891,Super Mira [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101892,Super Mira [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101893,Super Mira [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101894,Super Mira [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101901,Demon God Dabura (Xeno) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101902,Demon God Dabura (Xeno) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101903,Demon God Dabura (Xeno) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101904,Demon God Dabura (Xeno) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101914,Nappa/Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101924,Androids #17 & #18/Android #16 [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101931,Android #13 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101932,Android #13 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101933,Android #13 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101934,Android #13 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101944,Super Saiyan 3 Goku [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101954,Goku (Ultra Instinct -Sign-) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101961,Kefla [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101962,Kefla [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101963,Kefla [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101964,Kefla [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101974,Broly & Cheelai & Lemo [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101984,Goku (Ultra Instinct) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
101994,Super Saiyan God SS Evolved Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102001,Super Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102002,Super Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102003,Super Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102004,Super Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102014,Super Saiyan God SS Goku (Kaioken) & Super Saiyan God SS Evolved Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102021,Bardock [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102022,Bardock [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102023,Bardock [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102024,Bardock [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102031,Gotenks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102032,Gotenks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102033,Gotenks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.857147,2024-07-30 10:30:54.857147
102034,Gotenks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102044,Goku & Vegeta (Angel) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102054,Majin Buu (Gotenks) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102061,Majin Buu (Good)/Majin Buu (Pure Evil) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102062,Majin Buu (Good)/Majin Buu (Pure Evil) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102063,Majin Buu (Good)/Majin Buu (Pure Evil) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102064,Majin Buu (Good)/Majin Buu (Pure Evil) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102111,Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102112,Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102113,Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102114,Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102124,Android #17 (Team Universe 7) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102134,Golden Frieza (Angel) & Android #17 [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
102184,Jiren (Full Power) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130101,Hercule,Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130301,Babidi,Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130302,Babidi,Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130401,Trunks (Teen),Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130501,Frieza (1st Form),Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130601,Beerus,Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
130602,Beerus,Character-specific Medal required for Awakening.,20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
153001,Burter,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
154001,Guldo,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
155001,Captain Ginyu,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
156001,Jeice,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
157001,Recoome,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200001,Super Vegeta/Super Trunks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200002,Super Vegeta/Super Trunks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200003,Super Vegeta/Super Trunks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200004,Super Vegeta/Super Trunks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200011,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200012,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200013,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200014,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200021,Super Saiyan Trunks (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
200022,Super Saiyan Trunks (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-30 10:30:54.864714,2024-07-30 10:30:54.864714
