id,equipment_skill_item_id,potential_skill_id,status_type,level,created_at,updated_at
173700,1737,2.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
173701,1737,3.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
173800,1738,1.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
173900,1739,2.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174000,1740,3.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174100,1741,,defense,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174200,1742,,attack,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174300,1743,1.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174400,1744,2.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174500,1745,3.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174600,1746,1.0,,2,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174700,1747,2.0,,2,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174800,1748,3.0,,2,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
174900,1749,,defense,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175000,1750,,attack,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175100,1751,1.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175200,1752,2.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175300,1753,3.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175400,1754,1.0,,4,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175500,1755,2.0,,4,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175600,1756,3.0,,4,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175700,1757,,defense,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175800,1758,,attack,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175900,1759,1.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
175901,1759,2.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176000,1760,1.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176001,1760,3.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176100,1761,2.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176101,1761,3.0,,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176200,1762,1.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176300,1763,2.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176400,1764,3.0,,6,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176500,1765,,defense,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176600,1766,,attack,5,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176700,1767,2.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176701,1767,,attack,1,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176800,1768,3.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176801,1768,,defense,2,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176900,1769,1.0,,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
176901,1769,,hp,3,2024-06-18 10:29:22.952952,2024-06-18 10:29:22.952952
177000,1770,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177001,1770,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177100,1771,3.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177101,1771,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177200,1772,1.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177201,1772,,hp,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177300,1773,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177301,1773,,defense,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177400,1774,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177401,1774,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177500,1775,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177501,1775,5.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177600,1776,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177601,1776,4.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177700,1777,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177701,1777,6.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177800,1778,1.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177801,1778,2.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177900,1779,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
177901,1779,,defense,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178000,1780,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178001,1780,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178100,1781,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178101,1781,5.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178200,1782,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178201,1782,4.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178300,1783,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178301,1783,6.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178400,1784,1.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178401,1784,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178500,1785,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178501,1785,,defense,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178600,1786,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178601,1786,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178700,1787,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178701,1787,5.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178800,1788,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178801,1788,4.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178900,1789,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
178901,1789,6.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179000,1790,1.0,,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179001,1790,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179100,1791,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179101,1791,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179200,1792,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179201,1792,,attack,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179300,1793,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179301,1793,5.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179400,1794,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179401,1794,4.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179500,1795,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179501,1795,6.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179600,1796,1.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179601,1796,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179700,1797,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179701,1797,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179800,1798,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179801,1798,,attack,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179900,1799,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
179901,1799,5.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180000,1800,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180001,1800,4.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180100,1801,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180101,1801,6.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180200,1802,1.0,,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180201,1802,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180300,1803,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180301,1803,,defense,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180400,1804,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180401,1804,,attack,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180500,1805,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180501,1805,5.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180600,1806,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180601,1806,4.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180700,1807,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180701,1807,6.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180800,1808,1.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180801,1808,2.0,,6,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
180900,1809,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181000,1810,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181100,1811,2.0,,5,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181200,1812,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181201,1812,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181300,1813,3.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181301,1813,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181400,1814,1.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181401,1814,,hp,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181500,1815,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181501,1815,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181600,1816,3.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181601,1816,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181700,1817,1.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181701,1817,,hp,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181800,1818,2.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181801,1818,,attack,1,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181900,1819,3.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
181901,1819,,defense,2,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
182000,1820,1.0,,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
182001,1820,,hp,3,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
182100,1821,2.0,,4,2024-06-18 10:29:22.959179,2024-06-18 10:29:22.959179
182101,1821,,attack,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182200,1822,3.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182201,1822,,defense,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182300,1823,1.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182301,1823,,hp,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182400,1824,,hp,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182500,1825,,hp,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182600,1826,,hp,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182700,1827,,attack,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182800,1828,,attack,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
182900,1829,,attack,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183000,1830,,defense,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183100,1831,,defense,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183200,1832,,defense,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183300,1833,1.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183400,1834,1.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183500,1835,2.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183600,1836,2.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183700,1837,1.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183800,1838,2.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
183900,1839,,hp,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184000,1840,,attack,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184100,1841,,defense,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184200,1842,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184300,1843,1.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184400,1844,1.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184500,1845,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184600,1846,2.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184700,1847,2.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184800,1848,3.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
184900,1849,3.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185000,1850,3.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185100,1851,4.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185101,1851,5.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185200,1852,4.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185201,1852,5.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185300,1853,4.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185301,1853,5.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185400,1854,4.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185401,1854,5.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185500,1855,4.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185501,1855,5.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185600,1856,4.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185601,1856,5.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185700,1857,4.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185701,1857,5.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185800,1858,4.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185801,1858,5.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185900,1859,4.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
185901,1859,5.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186000,1860,3.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186100,1861,4.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186101,1861,5.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186200,1862,1.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186300,1863,2.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186400,1864,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186500,1865,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186600,1866,3.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186700,1867,1.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186800,1868,1.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
186900,1869,2.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187000,1870,2.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187100,1871,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187101,1871,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187200,1872,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187201,1872,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187300,1873,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187400,1874,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187500,1875,1.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187600,1876,1.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187700,1877,1.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187800,1878,1.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
187900,1879,1.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188000,1880,2.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188100,1881,2.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188200,1882,2.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188300,1883,2.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188400,1884,2.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188500,1885,3.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188600,1886,3.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188700,1887,3.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188800,1888,3.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
188900,1889,3.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189000,1890,4.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189100,1891,4.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189200,1892,4.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189300,1893,4.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189400,1894,4.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189500,1895,5.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189600,1896,5.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189700,1897,5.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189800,1898,5.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
189900,1899,5.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190000,1900,6.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190100,1901,6.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190200,1902,6.0,,3,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190300,1903,6.0,,4,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190400,1904,6.0,,5,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190500,1905,7.0,,1,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190600,1906,7.0,,2,2024-06-18 10:29:22.965305,2024-06-18 10:29:22.965305
190700,1907,7.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
190800,1908,7.0,,4,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
190900,1909,7.0,,5,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191000,1910,2.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191001,1910,,attack,1,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191100,1911,3.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191101,1911,,defense,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191200,1912,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191201,1912,,hp,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191300,1913,2.0,,4,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191301,1913,,attack,1,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191400,1914,3.0,,4,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191401,1914,,defense,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191500,1915,1.0,,4,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191501,1915,,hp,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191600,1916,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191601,1916,2.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191700,1917,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191701,1917,2.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191800,1918,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191801,1918,2.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191900,1919,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
191901,1919,3.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192000,1920,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192001,1920,3.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192100,1921,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192101,1921,3.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192200,1922,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192201,1922,4.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192300,1923,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192301,1923,4.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192400,1924,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192401,1924,4.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192500,1925,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192501,1925,5.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192600,1926,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192601,1926,5.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192700,1927,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192701,1927,5.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192800,1928,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192801,1928,6.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192900,1929,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
192901,1929,6.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193000,1930,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193001,1930,6.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193100,1931,1.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193101,1931,7.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193200,1932,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193201,1932,7.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193300,1933,1.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193301,1933,7.0,,3,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
193400,1934,2.0,,2,2024-06-18 10:29:22.971456,2024-06-18 10:29:22.971456
