id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
31370,The Power to Cherish Friends,Greatly increases DEF,0,0,0,0,,1,0,0,0,0,0,1,100.0,5100.0,100.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31400,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,400.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31401,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31500,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,390.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31510,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,390.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31600,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31610,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31620,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31630,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31640,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31650,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31660,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31670,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31680,Lock Character Switching,Locks character switching,1,0,0,100,,0,11,100,0,0,0,5,,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31700,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31710,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31720,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31730,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31740,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31750,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31760,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31770,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31800,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31810,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31820,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,61.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31830,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31840,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31850,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31860,Surging Power,Greatly increases ATK & DEF,0,0,0,0,,1,0,0,0,0,0,1,155.0,1400.0,100.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31870,Mystic Energy,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31880,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,178.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31900,Type Damage Reduction,"Reduces damage received from all Types 
except for TEQ Type",0,0,0,0,,0,0,0,0,0,0,15,3923584.0,90.0,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31910,Type Damage Reduction,"Reduces damage received from all Types 
except for INT Type",0,0,0,0,,0,0,0,0,0,0,15,3652992.0,90.0,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31920,Type Damage Reduction,"Reduces damage received from all Types 
except for PHY Type",0,0,0,0,,0,0,0,0,0,0,15,2029440.0,90.0,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31930,Type Damage Reduction,"Reduces damage received from all Types 
except for AGL Type",0,0,0,0,,0,0,0,0,0,0,15,4058880.0,90.0,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
31940,Type Damage Reduction,"Reduces damage received from all Types 
except for STR Type",0,0,0,0,,0,0,0,0,0,0,15,3111808.0,90.0,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32000,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32100,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32110,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32120,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32130,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32140,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32150,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32160,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.082224,2024-06-18 10:29:21.082224
32170,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32180,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32190,Coercion,Locks character switching,1,0,0,40,,0,11,100,0,0,0,5,,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32200,Recover,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32210,Disable Evasion,Disables Evasion and attacks the enemy,1,0,0,100,,0,1,0,0,0,0,9,,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32300,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32310,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32320,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32330,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32340,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32350,Unyielding Heart,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32360,Power to Endure,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32400,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,53.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32410,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32420,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32430,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,85.0,0.0,1.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32440,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32450,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32460,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32500,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,53.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32510,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32520,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32530,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,115.0,0.0,1.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32540,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32550,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32560,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32570,Regeneration,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32600,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32610,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32620,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32630,ATK & DEF Boost,Greatly increases ATK & DEF,0,0,0,0,,1,0,0,0,0,0,1,120.0,120.0,1.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32640,ATK & DEF Boost,Greatly increases ATK & DEF,0,0,0,0,,1,0,0,0,0,0,1,150.0,150.0,1.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32650,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32660,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32670,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32700,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32710,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32720,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32730,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32740,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32750,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32760,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32800,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32810,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32820,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32830,Battle of the Warrior Race,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32840,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32850,Pure Strength,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32900,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32910,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32920,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32930,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32940,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32950,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
32960,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33000,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33010,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33020,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33030,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33040,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33050,Evil Mind,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33060,Phantasm,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,15.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33070,Phantasm,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,20.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33080,Phantasm,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,30.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33090,Dreadful Strength,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33100,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33110,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33120,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33130,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33140,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33150,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33160,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33170,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33180,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33190,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33200,Regeneration,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33230,Disable Evasion,Disables Evasion and attacks the enemy,1,0,0,100,,0,1,0,0,0,0,9,,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33500,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33510,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33520,Uncharted Heights,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33530,Evil Mind,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33540,Demonstration of Strength,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33550,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33560,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
33570,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35400,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,54.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35410,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35420,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35430,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35440,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35450,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,71.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35460,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35470,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35480,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35490,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35500,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,12.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35510,Disable Evasion,Disables Evasion and attacks the enemy,1,0,0,100,,0,1,0,0,0,0,9,,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35600,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35620,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35630,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.209539,2024-06-18 10:29:21.209539
35640,Unrelenting Pride,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-06-18 10:29:21.246410,2024-06-18 10:29:21.246410
35700,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-06-18 10:29:21.246410,2024-06-18 10:29:21.246410
35710,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-06-18 10:29:21.246410,2024-06-18 10:29:21.246410
35720,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-06-18 10:29:21.246410,2024-06-18 10:29:21.246410
35730,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-06-18 10:29:21.246410,2024-06-18 10:29:21.246410
